Time (s);WE(1).Potential (V);Corrected time (s);Index;WE(1).Current (A);Current range
549.386263612933;0.414215087890625;147.599999627346;739;-2.71606445312503E-06;10 mA
549.586263612428;0.414093017578125;147.799999626841;740;-2.86865234375003E-06;10 mA
549.786263611923;0.413909912109375;147.999999626336;741;-3.0517578125E-06;10 mA
549.986263611418;0.41375732421875;148.199999625831;742;-2.77709960937497E-06;10 mA
550.186263610913;0.413604736328125;148.399999625326;743;-2.99072265625006E-06;10 mA
550.386263610408;0.4134521484375;148.599999624821;744;-3.02124023437503E-06;10 mA
550.586263609903;0.413299560546875;148.799999624316;745;-2.96020507812494E-06;10 mA
550.786263609398;0.413177490234375;148.999999623811;746;-3.0517578125E-06;10 mA
550.986263608893;0.41302490234375;149.199999623306;747;-2.74658203125E-06;10 mA
551.186263608388;0.412872314453125;149.399999622801;748;-3.11279296874994E-06;10 mA
551.386263607884;0.4127197265625;149.599999622296;749;-2.80761718749994E-06;10 mA
551.586263607379;0.41259765625;149.799999621791;750;-2.68554687500006E-06;10 mA
551.786263606874;0.412445068359375;149.999999621286;751;-2.86865234375003E-06;10 mA
551.986263606369;0.41229248046875;150.199999620781;752;-2.99072265625006E-06;10 mA
552.186263605864;0.412139892578125;150.399999620277;753;-2.899169921875E-06;10 mA
552.386263605359;0.412017822265625;150.599999619772;754;-3.17382812500003E-06;10 mA
552.586263604854;0.411834716796875;150.799999619267;755;-3.0517578125E-06;10 mA
552.786263604349;0.41168212890625;150.999999618762;756;-2.68554687500006E-06;10 mA
552.986263603844;0.411529541015625;151.199999618257;757;-2.99072265625006E-06;10 mA
553.186263603339;0.411407470703125;151.399999617752;758;-3.17382812500003E-06;10 mA
553.386263602834;0.4112548828125;151.599999617247;759;-3.204345703125E-06;10 mA
553.586263602329;0.411102294921875;151.799999616742;760;-2.83813476562506E-06;10 mA
553.786263601824;0.41094970703125;151.999999616237;761;-3.32641601562503E-06;10 mA
553.986263601319;0.410797119140625;152.199999615732;762;-3.0517578125E-06;10 mA
554.186263600814;0.41064453125;152.399999615227;763;-3.08227539062497E-06;10 mA
554.386263600309;0.410491943359375;152.599999614722;764;-2.92968749999997E-06;10 mA
554.586263599804;0.41033935546875;152.799999614217;765;-2.92968749999997E-06;10 mA
554.786263599299;0.41021728515625;152.999999613712;766;-2.56347656250003E-06;10 mA
554.986263598794;0.410064697265625;153.199999613207;767;-2.99072265625006E-06;10 mA
555.186263598289;0.409912109375;153.399999612702;768;-2.899169921875E-06;10 mA
555.386263597784;0.409759521484375;153.599999612197;769;-3.32641601562503E-06;10 mA
555.58626359728;0.40960693359375;153.799999611692;770;-2.68554687500006E-06;10 mA
555.786263596775;0.409454345703125;153.999999611187;771;-2.92968749999997E-06;10 mA
555.98626359627;0.4093017578125;154.199999610682;772;-2.53295898437506E-06;10 mA
556.186263595765;0.4091796875;154.399999610177;773;-2.80761718749994E-06;10 mA
556.38626359526;0.4090576171875;154.599999609673;774;-2.86865234375003E-06;10 mA
556.586263594755;0.408905029296875;154.799999609168;775;-3.44848632812506E-06;10 mA
556.78626359425;0.40875244140625;154.999999608663;776;-3.17382812500003E-06;10 mA
556.986263593745;0.408599853515625;155.199999608158;777;-2.65502929687494E-06;10 mA
557.18626359324;0.408447265625;155.399999607653;778;-2.80761718749994E-06;10 mA
557.386263592735;0.408294677734375;155.599999607148;779;-2.83813476562506E-06;10 mA
557.58626359223;0.40814208984375;155.799999606643;780;-2.65502929687494E-06;10 mA
557.786263591725;0.40802001953125;155.999999606138;781;-2.77709960937497E-06;10 mA
557.98626359122;0.407867431640625;156.199999605633;782;-2.92968749999997E-06;10 mA
558.186263590715;0.40771484375;156.399999605128;783;-2.83813476562506E-06;10 mA
558.38626359021;0.4075927734375;156.599999604623;784;-3.0517578125E-06;10 mA
558.586263589705;0.407440185546875;156.799999604118;785;-3.26538085937494E-06;10 mA
558.7862635892;0.407318115234375;156.999999603613;786;-2.77709960937497E-06;10 mA
558.986263588695;0.40716552734375;157.199999603108;787;-2.99072265625006E-06;10 mA
559.18626358819;0.407012939453125;157.399999602603;788;-2.80761718749994E-06;10 mA
559.386263587685;0.4068603515625;157.599999602098;789;-2.92968749999997E-06;10 mA
559.58626358718;0.406707763671875;157.799999601593;790;-3.17382812500003E-06;10 mA
559.786263586676;0.40655517578125;157.999999601088;791;-2.77709960937497E-06;10 mA
559.986263586171;0.40643310546875;158.199999600583;792;-2.62451171874997E-06;10 mA
560.186263585666;0.406280517578125;158.399999600078;793;-2.77709960937497E-06;10 mA
560.386263585161;0.406158447265625;158.599999599573;794;-2.83813476562506E-06;10 mA
560.586263584656;0.406036376953125;158.799999599069;795;-2.68554687500006E-06;10 mA
560.786263584151;0.405914306640625;158.999999598564;796;-2.86865234375003E-06;10 mA
560.986263583646;0.40576171875;159.199999598059;797;-2.77709960937497E-06;10 mA
561.186263583141;0.405609130859375;159.399999597554;798;-3.11279296874994E-06;10 mA
561.386263582636;0.40545654296875;159.599999597049;799;-2.38037109375006E-06;10 mA
561.586263582131;0.405303955078125;159.799999596544;800;-2.96020507812494E-06;10 mA
561.786263581626;0.4051513671875;159.999999596039;801;-3.204345703125E-06;10 mA
561.986263581121;0.404998779296875;160.199999595534;802;-2.83813476562506E-06;10 mA
562.186263580616;0.40484619140625;160.399999595029;803;-3.17382812500003E-06;10 mA
562.386263580111;0.40472412109375;160.599999594524;804;-2.92968749999997E-06;10 mA
562.586263579606;0.40460205078125;160.799999594019;805;-3.0517578125E-06;10 mA
562.786263579101;0.404449462890625;160.999999593514;806;-3.11279296874994E-06;10 mA
562.986263578596;0.404296875;161.199999593009;807;-3.0517578125E-06;10 mA
563.186263578091;0.404144287109375;161.399999592504;808;-2.92968749999997E-06;10 mA
563.386263577586;0.404022216796875;161.599999591999;809;-3.17382812500003E-06;10 mA
563.586263577081;0.40386962890625;161.799999591494;810;-2.50244140624994E-06;10 mA
563.786263576577;0.403717041015625;161.999999590989;811;-2.593994140625E-06;10 mA
563.986263576072;0.403564453125;162.199999590484;812;-3.0517578125E-06;10 mA
564.186263575567;0.4034423828125;162.399999589979;813;-2.77709960937497E-06;10 mA
564.386263575062;0.4033203125;162.599999589474;814;-2.86865234375003E-06;10 mA
564.586263574557;0.403167724609375;162.79999958897;815;-2.68554687500006E-06;10 mA
564.786263574052;0.403045654296875;162.999999588465;816;-2.47192382812497E-06;10 mA
564.986263573547;0.402923583984375;163.19999958796;817;-2.71606445312503E-06;10 mA
565.186263573042;0.40277099609375;163.399999587455;818;-2.68554687500006E-06;10 mA
565.386263572537;0.40264892578125;163.59999958695;819;-2.53295898437506E-06;10 mA
565.586263572032;0.40252685546875;163.799999586445;820;-2.99072265625006E-06;10 mA
565.786263571527;0.402374267578125;163.99999958594;821;-3.08227539062497E-06;10 mA
565.986263571022;0.402252197265625;164.199999585435;822;-2.77709960937497E-06;10 mA
566.186263570517;0.402099609375;164.39999958493;823;-2.80761718749994E-06;10 mA
566.386263570012;0.4019775390625;164.599999584425;824;-3.0517578125E-06;10 mA
566.586263569507;0.40185546875;164.79999958392;825;-2.86865234375003E-06;10 mA
566.786263569002;0.401702880859375;164.999999583415;826;-2.71606445312503E-06;10 mA
566.986263568497;0.40155029296875;165.19999958291;827;-2.83813476562506E-06;10 mA
567.186263567992;0.401397705078125;165.399999582405;828;-3.11279296874994E-06;10 mA
567.386263567487;0.40130615234375;165.5999995819;829;-2.86865234375003E-06;10 mA
567.586263566982;0.401153564453125;165.799999581395;830;-2.83813476562506E-06;10 mA
567.786263566477;0.401031494140625;165.99999958089;831;-2.83813476562506E-06;10 mA
567.986263565973;0.400909423828125;166.199999580385;832;-2.56347656250003E-06;10 mA
568.186263565468;0.400787353515625;166.39999957988;833;-3.02124023437503E-06;10 mA
568.386263564963;0.400634765625;166.599999579375;834;-2.62451171874997E-06;10 mA
568.586263564458;0.400482177734375;166.79999957887;835;-2.62451171874997E-06;10 mA
568.786263563953;0.400360107421875;166.999999578366;836;-2.56347656250003E-06;10 mA
568.986263563448;0.40020751953125;167.199999577861;837;-2.99072265625006E-06;10 mA
569.186263562943;0.40008544921875;167.399999577356;838;-2.92968749999997E-06;10 mA
569.386263562438;0.399932861328125;167.599999576851;839;-2.86865234375003E-06;10 mA
569.586263561933;0.399810791015625;167.799999576346;840;-2.71606445312503E-06;10 mA
569.786263561428;0.399688720703125;167.999999575841;841;-3.32641601562503E-06;10 mA
569.986263560923;0.3995361328125;168.199999575336;842;-2.62451171874997E-06;10 mA
570.186263560418;0.3994140625;168.399999574831;843;-2.99072265625006E-06;10 mA
570.386263559913;0.3992919921875;168.599999574326;844;-2.68554687500006E-06;10 mA
570.586263559408;0.399169921875;168.799999573821;845;-2.80761718749994E-06;10 mA
570.786263558903;0.3990478515625;168.999999573316;846;-2.62451171874997E-06;10 mA
570.986263558398;0.39892578125;169.199999572811;847;-2.92968749999997E-06;10 mA
571.186263557893;0.3988037109375;169.399999572306;848;-3.02124023437503E-06;10 mA
571.386263557388;0.398681640625;169.599999571801;849;-2.80761718749994E-06;10 mA
571.586263556883;0.398529052734375;169.799999571296;850;-2.68554687500006E-06;10 mA
571.786263556378;0.398406982421875;169.999999570791;851;-2.83813476562506E-06;10 mA
571.986263555874;0.398284912109375;170.199999570286;852;-2.56347656250003E-06;10 mA
572.186263555369;0.39813232421875;170.399999569781;853;-2.99072265625006E-06;10 mA
572.386263554864;0.39801025390625;170.599999569276;854;-2.99072265625006E-06;10 mA
572.586263554359;0.39788818359375;170.799999568771;855;-2.899169921875E-06;10 mA
572.786263553854;0.39776611328125;170.999999568267;856;-2.71606445312503E-06;10 mA
572.986263553349;0.39764404296875;171.199999567762;857;-2.74658203125E-06;10 mA
573.186263552844;0.397491455078125;171.399999567257;858;-2.83813476562506E-06;10 mA
573.386263552339;0.397369384765625;171.599999566752;859;-2.99072265625006E-06;10 mA
573.586263551834;0.397216796875;171.799999566247;860;-2.92968749999997E-06;10 mA
573.786263551329;0.3970947265625;171.999999565742;861;-2.71606445312503E-06;10 mA
573.986263550824;0.39697265625;172.199999565237;862;-3.23486328124997E-06;10 mA
574.186263550319;0.396820068359375;172.399999564732;863;-3.0517578125E-06;10 mA
574.386263549814;0.396697998046875;172.599999564227;864;-2.77709960937497E-06;10 mA
574.586263549309;0.396575927734375;172.799999563722;865;-2.99072265625006E-06;10 mA
574.786263548804;0.396453857421875;172.999999563217;866;-2.86865234375003E-06;10 mA
574.986263548299;0.3963623046875;173.199999562712;867;-3.11279296874994E-06;10 mA
575.186263547794;0.396209716796875;173.399999562207;868;-2.92968749999997E-06;10 mA
575.386263547289;0.39605712890625;173.599999561702;869;-2.80761718749994E-06;10 mA
575.586263546784;0.39593505859375;173.799999561197;870;-2.74658203125E-06;10 mA
575.786263546279;0.39581298828125;173.999999560692;871;-2.96020507812494E-06;10 mA
575.986263545774;0.395721435546875;174.199999560187;872;-2.99072265625006E-06;10 mA
576.18626354527;0.395599365234375;174.399999559682;873;-2.68554687500006E-06;10 mA
576.386263544765;0.395477294921875;174.599999559177;874;-2.83813476562506E-06;10 mA
576.58626354426;0.39532470703125;174.799999558672;875;-2.50244140624994E-06;10 mA
576.786263543755;0.395233154296875;174.999999558167;876;-2.41088867187503E-06;10 mA
576.98626354325;0.39508056640625;175.199999557663;877;-2.34985351562494E-06;10 mA
577.186263542745;0.39495849609375;175.399999557158;878;-2.65502929687494E-06;10 mA
577.38626354224;0.39483642578125;175.599999556653;879;-2.80761718749994E-06;10 mA
577.586263541735;0.394744873046875;175.799999556148;880;-3.08227539062497E-06;10 mA
577.78626354123;0.394622802734375;175.999999555643;881;-2.50244140624994E-06;10 mA
577.986263540725;0.394500732421875;176.199999555138;882;-2.68554687500006E-06;10 mA
578.18626354022;0.39434814453125;176.399999554633;883;-2.92968749999997E-06;10 mA
578.386263539715;0.39422607421875;176.599999554128;884;-2.92968749999997E-06;10 mA
578.58626353921;0.39410400390625;176.799999553623;885;-2.593994140625E-06;10 mA
578.786263538705;0.393951416015625;176.999999553118;886;-2.83813476562506E-06;10 mA
578.9862635382;0.39385986328125;177.199999552613;887;-2.899169921875E-06;10 mA
579.186263537695;0.39373779296875;177.399999552108;888;-3.17382812500003E-06;10 mA
579.38626353719;0.39361572265625;177.599999551603;889;-2.899169921875E-06;10 mA
579.586263536685;0.39349365234375;177.799999551098;890;-2.77709960937497E-06;10 mA
579.78626353618;0.393341064453125;177.999999550593;891;-2.899169921875E-06;10 mA
579.986263535675;0.393218994140625;178.199999550088;892;-2.65502929687494E-06;10 mA
580.18626353517;0.393096923828125;178.399999549583;893;-2.77709960937497E-06;10 mA
580.386263534666;0.392974853515625;178.599999549078;894;-3.0517578125E-06;10 mA
580.586263534161;0.392852783203125;178.799999548573;895;-3.32641601562503E-06;10 mA
580.786263533656;0.392730712890625;178.999999548068;896;-2.92968749999997E-06;10 mA
580.986263533151;0.392608642578125;179.199999547563;897;-2.86865234375003E-06;10 mA
581.186263532646;0.392486572265625;179.399999547059;898;-2.83813476562506E-06;10 mA
581.386263532141;0.392364501953125;179.599999546554;899;-2.86865234375003E-06;10 mA
581.586263531636;0.392242431640625;179.799999546049;900;-2.92968749999997E-06;10 mA
581.786263531131;0.392120361328125;179.999999545544;901;-2.96020507812494E-06;10 mA
581.986263530626;0.391998291015625;180.199999545039;902;-2.83813476562506E-06;10 mA
582.186263530121;0.391876220703125;180.399999544534;903;-3.204345703125E-06;10 mA
582.386263529616;0.391754150390625;180.599999544029;904;-2.83813476562506E-06;10 mA
582.586263529111;0.391632080078125;180.799999543524;905;-2.86865234375003E-06;10 mA
582.786263528606;0.391510009765625;180.999999543019;906;-3.17382812500003E-06;10 mA
582.986263528101;0.391387939453125;181.199999542514;907;-2.74658203125E-06;10 mA
583.186263527596;0.391265869140625;181.399999542009;908;-2.77709960937497E-06;10 mA
583.386263527091;0.391143798828125;181.599999541504;909;-2.83813476562506E-06;10 mA
583.586263526586;0.391021728515625;181.799999540999;910;-2.96020507812494E-06;10 mA
583.786263526081;0.390899658203125;181.999999540494;911;-2.71606445312503E-06;10 mA
583.986263525576;0.390777587890625;182.199999539989;912;-2.56347656250003E-06;10 mA
584.186263525071;0.390655517578125;182.399999539484;913;-2.92968749999997E-06;10 mA
584.386263524567;0.390594482421875;182.599999538979;914;-2.56347656250003E-06;10 mA
584.586263524062;0.39044189453125;182.799999538474;915;-2.86865234375003E-06;10 mA
584.786263523557;0.39031982421875;182.999999537969;916;-3.17382812500003E-06;10 mA
584.986263523052;0.39019775390625;183.199999537464;917;-2.65502929687494E-06;10 mA
585.186263522547;0.39007568359375;183.39999953696;918;-2.99072265625006E-06;10 mA
585.386263522042;0.38995361328125;183.599999536455;919;-3.14331054687506E-06;10 mA
585.586263521537;0.38983154296875;183.79999953595;920;-2.83813476562506E-06;10 mA
585.786263521032;0.38970947265625;183.999999535445;921;-2.92968749999997E-06;10 mA
585.986263520527;0.389617919921875;184.19999953494;922;-2.80761718749994E-06;10 mA
586.186263520022;0.38946533203125;184.399999534435;923;-3.11279296874994E-06;10 mA
586.386263519517;0.38934326171875;184.59999953393;924;-3.0517578125E-06;10 mA
586.586263519012;0.38922119140625;184.799999533425;925;-3.11279296874994E-06;10 mA
586.786263518507;0.38909912109375;184.99999953292;926;-2.44140625E-06;10 mA
586.986263518002;0.38897705078125;185.199999532415;927;-2.86865234375003E-06;10 mA
587.186263517497;0.38885498046875;185.39999953191;928;-3.17382812500003E-06;10 mA
587.386263516992;0.38873291015625;185.599999531405;929;-2.96020507812494E-06;10 mA
587.586263516487;0.38861083984375;185.7999995309;930;-2.92968749999997E-06;10 mA
587.786263515982;0.38848876953125;185.999999530395;931;-2.68554687500006E-06;10 mA
587.986263515477;0.388397216796875;186.19999952989;932;-3.17382812500003E-06;10 mA
588.186263514972;0.388275146484375;186.399999529385;933;-3.17382812500003E-06;10 mA
588.386263514467;0.38812255859375;186.59999952888;934;-2.65502929687494E-06;10 mA
588.586263513963;0.388031005859375;186.799999528375;935;-2.80761718749994E-06;10 mA
588.786263513458;0.387908935546875;186.99999952787;936;-2.80761718749994E-06;10 mA
588.986263512953;0.387786865234375;187.199999527365;937;-2.71606445312503E-06;10 mA
589.186263512448;0.387664794921875;187.39999952686;938;-3.17382812500003E-06;10 mA
589.386263511943;0.387542724609375;187.599999526356;939;-2.92968749999997E-06;10 mA
589.586263511438;0.387420654296875;187.799999525851;940;-3.11279296874994E-06;10 mA
589.786263510933;0.387298583984375;187.999999525346;941;-3.26538085937494E-06;10 mA
589.986263510428;0.387176513671875;188.199999524841;942;-2.92968749999997E-06;10 mA
590.186263509923;0.3870849609375;188.399999524336;943;-3.0517578125E-06;10 mA
590.386263509418;0.386962890625;188.599999523831;944;-2.99072265625006E-06;10 mA
590.586263508913;0.3868408203125;188.799999523326;945;-2.31933593749997E-06;10 mA
590.786263508408;0.38671875;188.999999522821;946;-2.99072265625006E-06;10 mA
590.986263507903;0.3865966796875;189.199999522316;947;-2.80761718749994E-06;10 mA
591.186263507398;0.386474609375;189.399999521811;948;-2.80761718749994E-06;10 mA
591.386263506893;0.3863525390625;189.599999521306;949;-3.0517578125E-06;10 mA
591.586263506388;0.38623046875;189.799999520801;950;-2.86865234375003E-06;10 mA
591.786263505883;0.386077880859375;189.999999520296;951;-3.14331054687506E-06;10 mA
591.986263505378;0.385986328125;190.199999519791;952;-3.0517578125E-06;10 mA
592.186263504873;0.3858642578125;190.399999519286;953;-2.96020507812494E-06;10 mA
592.386263504368;0.385711669921875;190.599999518781;954;-2.99072265625006E-06;10 mA
592.586263503864;0.385589599609375;190.799999518276;955;-2.80761718749994E-06;10 mA
592.786263503359;0.385467529296875;190.999999517771;956;-3.11279296874994E-06;10 mA
592.986263502854;0.38531494140625;191.199999517266;957;-2.99072265625006E-06;10 mA
593.186263502349;0.38519287109375;191.399999516761;958;-2.83813476562506E-06;10 mA
593.386263501844;0.38507080078125;191.599999516257;959;-2.92968749999997E-06;10 mA
593.586263501339;0.38494873046875;191.799999515752;960;-2.96020507812494E-06;10 mA
593.786263500834;0.38482666015625;191.999999515247;961;-2.92968749999997E-06;10 mA
593.986263500329;0.384735107421875;192.199999514742;962;-3.11279296874994E-06;10 mA
594.186263499824;0.3846435546875;192.399999514237;963;-2.86865234375003E-06;10 mA
594.386263499319;0.384490966796875;192.599999513732;964;-2.83813476562506E-06;10 mA
594.586263498814;0.3843994140625;192.799999513227;965;-3.23486328124997E-06;10 mA
594.786263498309;0.38427734375;192.999999512722;966;-3.17382812500003E-06;10 mA
594.986263497804;0.3841552734375;193.199999512217;967;-3.0517578125E-06;10 mA
595.186263497299;0.384033203125;193.399999511712;968;-2.71606445312503E-06;10 mA
595.386263496794;0.3839111328125;193.599999511207;969;-2.77709960937497E-06;10 mA
595.586263496289;0.3837890625;193.799999510702;970;-2.77709960937497E-06;10 mA
595.786263495784;0.3836669921875;193.999999510197;971;-2.99072265625006E-06;10 mA
595.986263495279;0.383575439453125;194.199999509692;972;-3.02124023437503E-06;10 mA
596.186263494774;0.3834228515625;194.399999509187;973;-3.29589843750006E-06;10 mA
596.386263494269;0.38330078125;194.599999508682;974;-3.29589843750006E-06;10 mA
596.586263493764;0.383209228515625;194.799999508177;975;-3.26538085937494E-06;10 mA
596.78626349326;0.383087158203125;194.999999507672;976;-2.71606445312503E-06;10 mA
