Time (s);WE(1).Potential (V);Corrected time (s);Index;WE(1).Current (A);Current range;Cutoffs
151.929746616414;0.601806640625;31.7999999197127;160;9.42382812500001E-05;10 mA;
152.129746615909;0.604248046875;31.9999999192078;161;9.0179443359375E-05;10 mA;
152.329746615404;0.60699462890625;32.1999999187028;162;9.0667724609375E-05;10 mA;
152.529746614899;0.60943603515625;32.3999999181979;163;9.45434570312501E-05;10 mA;
152.729746614394;0.6121826171875;32.5999999176929;164;9.039306640625E-05;10 mA;
152.92974661389;0.6146240234375;32.799999917188;165;9.3353271484375E-05;10 mA;
153.129746613385;0.6170654296875;32.999999916683;166;9.20715332031249E-05;10 mA;
153.32974661288;0.61981201171875;33.1999999161781;167;9.3658447265625E-05;10 mA;
153.529746612375;0.62225341796875;33.3999999156731;168;9.136962890625E-05;10 mA;
153.72974661187;0.62469482421875;33.5999999151682;169;9.04235839843751E-05;10 mA;
153.929746611365;0.62713623046875;33.7999999146632;170;9.173583984375E-05;10 mA;
154.12974661086;0.6298828125;33.9999999141583;171;9.16748046875E-05;10 mA;
154.329746610355;0.63232421875;34.1999999136533;172;9.39025878906249E-05;10 mA;
154.52974660985;0.634765625;34.3999999131483;173;9.28344726562499E-05;10 mA;
154.729746609345;0.63720703125;34.5999999126434;174;9.13085937499999E-05;10 mA;
154.92974660884;0.6396484375;34.7999999121384;175;8.99658203125001E-05;10 mA;
155.129746608335;0.64208984375;34.9999999116335;176;9.52758789062499E-05;10 mA;
155.32974660783;0.64483642578125;35.1999999111285;177;9.01184082031251E-05;10 mA;
155.529746607325;0.64697265625;35.3999999106236;178;9.37499999999999E-05;10 mA;
155.72974660682;0.6494140625;35.5999999101186;179;9.2926025390625E-05;10 mA;
155.929746606315;0.65185546875;35.7999999096137;180;9.11865234375001E-05;10 mA;
156.12974660581;0.654296875;35.9999999091087;181;9.173583984375E-05;10 mA;
156.329746605305;0.65673828125;36.1999999086038;182;9.1522216796875E-05;10 mA;
156.5297466048;0.6591796875;36.3999999080988;183;9.1827392578125E-05;10 mA;
156.729746604295;0.66162109375;36.5999999075939;184;9.1888427734375E-05;10 mA;
156.92974660379;0.6640625;36.7999999070889;185;9.246826171875E-05;10 mA;
157.129746603286;0.66650390625;36.999999906584;186;9.5428466796875E-05;10 mA;
157.329746602781;0.6689453125;37.199999906079;187;9.34448242187499E-05;10 mA;
157.529746602276;0.67108154296875;37.3999999055741;188;9.0606689453125E-05;10 mA;
157.729746601771;0.67352294921875;37.5999999050691;189;9.161376953125E-05;10 mA;
157.929746601266;0.6756591796875;37.7999999045642;190;9.002685546875E-05;10 mA;
158.129746600761;0.6781005859375;37.9999999040592;191;9.368896484375E-05;10 mA;
158.329746600256;0.68023681640625;38.1999999035543;192;9.27124023437501E-05;10 mA;
158.529746599751;0.68267822265625;38.3999999030493;193;9.25598144531251E-05;10 mA;
158.729746599246;0.684814453125;38.5999999025444;194;9.16442871093751E-05;10 mA;
158.929746598741;0.687255859375;38.7999999020394;195;9.4024658203125E-05;10 mA;
159.129746598236;0.68939208984375;38.9999999015345;196;9.063720703125E-05;10 mA;
159.329746597731;0.69183349609375;39.1999999010295;197;9.4207763671875E-05;10 mA;
159.529746597226;0.6939697265625;39.3999999005246;198;9.2132568359375E-05;10 mA;
159.729746596721;0.6964111328125;39.5999999000196;199;9.16748046875E-05;10 mA;
159.929746596216;0.69854736328125;39.7999998995147;200;9.3048095703125E-05;10 mA;
160.129746595711;0.70098876953125;39.9999998990097;201;9.039306640625E-05;10 mA;
160.329746595206;0.70343017578125;40.1999998985048;202;9.22546386718751E-05;10 mA;
160.529746594701;0.70556640625;40.3999998979998;203;9.356689453125E-05;10 mA;
160.729746594196;0.7080078125;40.5999998974949;204;9.039306640625E-05;10 mA;
160.929746593691;0.71014404296875;40.7999998969899;205;9.24072265625001E-05;10 mA;
161.129746593186;0.7122802734375;40.999999896485;206;9.42382812500001E-05;10 mA;
161.329746592682;0.71441650390625;41.19999989598;207;9.31701660156251E-05;10 mA;
161.529746592177;0.716552734375;41.399999895475;208;9.37499999999999E-05;10 mA;
161.729746591672;0.71868896484375;41.5999998949701;209;9.3658447265625E-05;10 mA;
161.929746591167;0.72113037109375;41.7999998944651;210;9.2132568359375E-05;10 mA;
162.129746590662;0.7232666015625;41.9999998939602;211;9.26818847656249E-05;10 mA;
162.329746590157;0.72540283203125;42.1999998934552;212;9.381103515625E-05;10 mA;
162.529746589652;0.7275390625;42.3999998929503;213;9.40551757812499E-05;10 mA;
162.729746589147;0.72998046875;42.5999998924453;214;9.2041015625E-05;10 mA;
162.929746588642;0.73211669921875;42.7999998919404;215;9.3536376953125E-05;10 mA;
163.129746588137;0.7342529296875;42.9999998914354;216;9.1064453125E-05;10 mA;
163.329746587632;0.73638916015625;43.1999998909305;217;9.26818847656249E-05;10 mA;
163.529746587127;0.73822021484375;43.3999998904255;218;9.3597412109375E-05;10 mA;
163.729746586622;0.7403564453125;43.5999998899206;219;9.28649902343751E-05;10 mA;
163.929746586117;0.74249267578125;43.7999998894156;220;9.28344726562499E-05;10 mA;
164.129746585612;0.74462890625;43.9999998889107;221;9.42382812500001E-05;10 mA;
164.329746585107;0.74676513671875;44.1999998884057;222;9.0911865234375E-05;10 mA;
164.529746584602;0.7489013671875;44.3999998879008;223;9.06982421874999E-05;10 mA;
164.729746584097;0.750732421875;44.5999998873958;224;9.33227539062501E-05;10 mA;
164.929746583592;0.75286865234375;44.7999998868909;225;9.13085937499999E-05;10 mA;
165.129746583087;0.75469970703125;44.9999998863859;226;9.08203125E-05;10 mA;
165.329746582583;0.7568359375;45.199999885881;227;9.11865234375001E-05;10 mA;
165.529746582078;0.7586669921875;45.399999885376;228;9.259033203125E-05;10 mA;
165.729746581573;0.76080322265625;45.5999998848711;229;9.307861328125E-05;10 mA;
165.929746581068;0.76263427734375;45.7999998843661;230;9.3963623046875E-05;10 mA;
166.129746580563;0.7647705078125;45.9999998838612;231;9.2315673828125E-05;10 mA;
166.329746580058;0.7666015625;46.1999998833562;232;9.136962890625E-05;10 mA;
166.529746579553;0.76873779296875;46.3999998828513;233;9.36279296875001E-05;10 mA;
166.729746579048;0.77056884765625;46.5999998823463;234;9.234619140625E-05;10 mA;
166.929746578543;0.77239990234375;46.7999998818414;235;9.4268798828125E-05;10 mA;
167.129746578038;0.7745361328125;46.9999998813364;236;9.39331054687501E-05;10 mA;
167.329746577533;0.7763671875;47.1999998808315;237;9.37499999999999E-05;10 mA;
167.529746577028;0.77850341796875;47.3999998803265;238;9.34448242187499E-05;10 mA;
167.729746576523;0.78033447265625;47.5999998798216;239;9.246826171875E-05;10 mA;
167.929746576018;0.78216552734375;47.7999998793166;240;9.31701660156251E-05;10 mA;
168.129746575513;0.78399658203125;47.9999998788116;241;9.40551757812499E-05;10 mA;
168.329746575008;0.78582763671875;48.1999998783067;242;9.3658447265625E-05;10 mA;
168.529746574503;0.78765869140625;48.3999998778017;243;9.08813476562501E-05;10 mA;
168.729746573998;0.789794921875;48.5999998772968;244;9.2041015625E-05;10 mA;
168.929746573493;0.79132080078125;48.7999998767918;245;9.26818847656249E-05;10 mA;
169.129746572988;0.79315185546875;48.9999998762869;246;9.246826171875E-05;10 mA;
169.329746572483;0.7952880859375;49.1999998757819;247;9.33837890625E-05;10 mA;
169.529746571979;0.79681396484375;49.399999875277;248;9.3994140625E-05;10 mA;
169.729746571474;0.79864501953125;49.599999874772;249;9.2010498046875E-05;10 mA;
169.929746570969;0.80047607421875;49.7999998742671;250;9.17968750000001E-05;10 mA;
170.129746570464;0.802001953125;49.9999998737621;251;9.222412109375E-05;10 mA;
170.329746569959;0.8038330078125;50.1999998732572;252;9.30175781250001E-05;10 mA;
170.529746569454;0.8056640625;50.3999998727522;253;9.2437744140625E-05;10 mA;
170.729746568949;0.80718994140625;50.5999998722473;254;9.417724609375E-05;10 mA;
170.929746568444;0.8087158203125;50.7999998717423;255;9.1827392578125E-05;10 mA;
171.129746567939;0.810546875;50.9999998712374;256;9.26818847656249E-05;10 mA;
171.329746567434;0.8123779296875;51.1999998707324;257;9.381103515625E-05;10 mA;
171.529746566929;0.81390380859375;51.3999998702275;258;9.26513671875E-05;10 mA;
171.729746566424;0.8154296875;51.5999998697225;259;9.31701660156251E-05;10 mA;
171.929746565919;0.81695556640625;51.7999998692176;260;9.08508300781249E-05;10 mA;
172.129746565414;0.8184814453125;51.9999998687126;261;9.3353271484375E-05;10 mA;
172.329746564909;0.8203125;52.1999998682077;262;9.32922363281249E-05;10 mA;
172.529746564404;0.82183837890625;52.3999998677027;263;9.08508300781249E-05;10 mA;
172.729746563899;0.8233642578125;52.5999998671978;264;9.27124023437501E-05;10 mA;
172.929746563394;0.8251953125;52.7999998666928;265;9.368896484375E-05;10 mA;
