Time (s);WE(1).Potential (V);Corrected time (s);Index;WE(1).Current (A);Current range
1829.4045593812;0.312896728515625;520.799998685106;2605;-3.41796874999994E-06;10 mA
1829.60455938069;0.312835693359375;520.999998684601;2606;-3.204345703125E-06;10 mA
1829.80455938019;0.312774658203125;521.199998684096;2607;-3.02124023437503E-06;10 mA
1830.00455937968;0.31268310546875;521.399998683592;2608;-3.204345703125E-06;10 mA
1830.20455937918;0.312591552734375;521.599998683087;2609;-3.23486328124997E-06;10 mA
1830.40455937867;0.312530517578125;521.799998682582;2610;-3.47900390625003E-06;10 mA
1830.60455937817;0.312469482421875;521.999998682077;2611;-2.99072265625006E-06;10 mA
1830.80455937766;0.3123779296875;522.199998681572;2612;-3.0517578125E-06;10 mA
1831.00455937716;0.312286376953125;522.399998681067;2613;-3.29589843750006E-06;10 mA
1831.20455937665;0.312225341796875;522.599998680562;2614;-3.38745117187497E-06;10 mA
1831.40455937615;0.312164306640625;522.799998680057;2615;-3.44848632812506E-06;10 mA
1831.60455937564;0.31207275390625;522.999998679552;2616;-3.509521484375E-06;10 mA
1831.80455937514;0.31201171875;523.199998679047;2617;-3.35693359375E-06;10 mA
1832.00455937463;0.31195068359375;523.399998678542;2618;-3.0517578125E-06;10 mA
1832.20455937413;0.3118896484375;523.599998678037;2619;-2.83813476562506E-06;10 mA
1832.40455937362;0.311798095703125;523.799998677532;2620;-3.17382812500003E-06;10 mA
1832.60455937312;0.311737060546875;523.999998677027;2621;-3.41796874999994E-06;10 mA
1832.80455937261;0.311676025390625;524.199998676522;2622;-3.17382812500003E-06;10 mA
1833.00455937211;0.31158447265625;524.399998676017;2623;-3.204345703125E-06;10 mA
1833.2045593716;0.311492919921875;524.599998675512;2624;-3.41796874999994E-06;10 mA
1833.4045593711;0.31146240234375;524.799998675007;2625;-3.204345703125E-06;10 mA
1833.60455937059;0.311370849609375;524.999998674502;2626;-3.38745117187497E-06;10 mA
1833.80455937009;0.311309814453125;525.199998673997;2627;-3.23486328124997E-06;10 mA
1834.00455936958;0.311248779296875;525.399998673493;2628;-3.02124023437503E-06;10 mA
1834.20455936908;0.311187744140625;525.599998672988;2629;-3.54003906249997E-06;10 mA
1834.40455936857;0.31109619140625;525.799998672483;2630;-3.29589843750006E-06;10 mA
1834.60455936807;0.31103515625;525.999998671978;2631;-2.86865234375003E-06;10 mA
1834.80455936756;0.31097412109375;526.199998671473;2632;-2.92968749999997E-06;10 mA
1835.00455936706;0.3109130859375;526.399998670968;2633;-3.17382812500003E-06;10 mA
1835.20455936655;0.31085205078125;526.599998670463;2634;-3.17382812500003E-06;10 mA
1835.40455936605;0.310760498046875;526.799998669958;2635;-3.29589843750006E-06;10 mA
1835.60455936554;0.3106689453125;526.999998669453;2636;-3.23486328124997E-06;10 mA
1835.80455936504;0.31060791015625;527.199998668948;2637;-3.54003906249997E-06;10 mA
1836.00455936453;0.310546875;527.399998668443;2638;-2.83813476562506E-06;10 mA
1836.20455936403;0.310455322265625;527.599998667938;2639;-3.26538085937494E-06;10 mA
1836.40455936352;0.310394287109375;527.799998667433;2640;-3.29589843750006E-06;10 mA
1836.60455936302;0.310333251953125;527.999998666928;2641;-3.32641601562503E-06;10 mA
1836.80455936251;0.310302734375;528.199998666423;2642;-3.26538085937494E-06;10 mA
1837.00455936201;0.310211181640625;528.399998665918;2643;-3.11279296874994E-06;10 mA
1837.2045593615;0.310150146484375;528.599998665413;2644;-3.38745117187497E-06;10 mA
1837.404559361;0.310089111328125;528.799998664908;2645;-3.47900390625003E-06;10 mA
1837.60455936049;0.310028076171875;528.999998664403;2646;-3.29589843750006E-06;10 mA
1837.80455935999;0.3099365234375;529.199998663898;2647;-3.35693359375E-06;10 mA
1838.00455935948;0.30987548828125;529.399998663393;2648;-3.32641601562503E-06;10 mA
1838.20455935898;0.309814453125;529.599998662889;2649;-2.96020507812494E-06;10 mA
1838.40455935847;0.30975341796875;529.799998662384;2650;-3.11279296874994E-06;10 mA
1838.60455935797;0.309661865234375;529.999998661879;2651;-3.509521484375E-06;10 mA
1838.80455935746;0.309600830078125;530.199998661374;2652;-3.32641601562503E-06;10 mA
1839.00455935696;0.309539794921875;530.399998660869;2653;-2.99072265625006E-06;10 mA
1839.20455935645;0.3094482421875;530.599998660364;2654;-3.44848632812506E-06;10 mA
1839.40455935595;0.30938720703125;530.799998659859;2655;-3.0517578125E-06;10 mA
1839.60455935544;0.309326171875;530.999998659354;2656;-3.54003906249997E-06;10 mA
1839.80455935494;0.309234619140625;531.199998658849;2657;-3.17382812500003E-06;10 mA
1840.00455935444;0.30914306640625;531.399998658344;2658;-2.74658203125E-06;10 mA
1840.20455935393;0.309051513671875;531.599998657839;2659;-3.509521484375E-06;10 mA
1840.40455935343;0.308990478515625;531.799998657334;2660;-3.17382812500003E-06;10 mA
1840.60455935292;0.30889892578125;531.999998656829;2661;-3.204345703125E-06;10 mA
1840.80455935242;0.308837890625;532.199998656324;2662;-3.0517578125E-06;10 mA
1841.00455935191;0.30877685546875;532.399998655819;2663;-3.14331054687506E-06;10 mA
1841.20455935141;0.3087158203125;532.599998655314;2664;-3.204345703125E-06;10 mA
1841.4045593509;0.308624267578125;532.799998654809;2665;-3.41796874999994E-06;10 mA
1841.6045593504;0.308563232421875;532.999998654304;2666;-3.35693359375E-06;10 mA
1841.80455934989;0.3084716796875;533.199998653799;2667;-3.17382812500003E-06;10 mA
1842.00455934939;0.30841064453125;533.399998653294;2668;-3.44848632812506E-06;10 mA
1842.20455934888;0.308349609375;533.59999865279;2669;-3.11279296874994E-06;10 mA
1842.40455934838;0.308258056640625;533.799998652285;2670;-2.99072265625006E-06;10 mA
1842.60455934787;0.30816650390625;533.99999865178;2671;-3.11279296874994E-06;10 mA
1842.80455934737;0.30810546875;534.199998651275;2672;-3.35693359375E-06;10 mA
1843.00455934686;0.308013916015625;534.39999865077;2673;-3.57055664062494E-06;10 mA
1843.20455934636;0.307952880859375;534.599998650265;2674;-3.662109375E-06;10 mA
1843.40455934585;0.307891845703125;534.79999864976;2675;-3.509521484375E-06;10 mA
1843.60455934535;0.30780029296875;534.999998649255;2676;-2.92968749999997E-06;10 mA
1843.80455934484;0.3077392578125;535.19999864875;2677;-2.99072265625006E-06;10 mA
1844.00455934434;0.307647705078125;535.399998648245;2678;-3.47900390625003E-06;10 mA
1844.20455934383;0.3076171875;535.59999864774;2679;-3.08227539062497E-06;10 mA
1844.40455934333;0.307525634765625;535.799998647235;2680;-3.17382812500003E-06;10 mA
1844.60455934282;0.30743408203125;535.99999864673;2681;-3.35693359375E-06;10 mA
1844.80455934232;0.307373046875;536.199998646225;2682;-3.29589843750006E-06;10 mA
1845.00455934181;0.307281494140625;536.39999864572;2683;-3.26538085937494E-06;10 mA
1845.20455934131;0.307220458984375;536.599998645215;2684;-3.662109375E-06;10 mA
1845.4045593408;0.30712890625;536.79999864471;2685;-3.204345703125E-06;10 mA
1845.6045593403;0.307037353515625;536.999998644205;2686;-3.02124023437503E-06;10 mA
1845.80455933979;0.306976318359375;537.1999986437;2687;-3.509521484375E-06;10 mA
1846.00455933929;0.306915283203125;537.399998643195;2688;-2.92968749999997E-06;10 mA
1846.20455933878;0.30682373046875;537.59999864269;2689;-3.29589843750006E-06;10 mA
1846.40455933828;0.306732177734375;537.799998642186;2690;-2.99072265625006E-06;10 mA
1846.60455933777;0.306671142578125;537.999998641681;2691;-2.96020507812494E-06;10 mA
1846.80455933727;0.306610107421875;538.199998641176;2692;-3.29589843750006E-06;10 mA
1847.00455933676;0.306549072265625;538.399998640671;2693;-3.08227539062497E-06;10 mA
1847.20455933626;0.30645751953125;538.599998640166;2694;-3.29589843750006E-06;10 mA
1847.40455933575;0.306396484375;538.799998639661;2695;-3.11279296874994E-06;10 mA
1847.60455933525;0.306304931640625;538.999998639156;2696;-3.08227539062497E-06;10 mA
1847.80455933474;0.306243896484375;539.199998638651;2697;-3.57055664062494E-06;10 mA
1848.00455933424;0.306182861328125;539.399998638146;2698;-3.60107421875006E-06;10 mA
1848.20455933373;0.306060791015625;539.599998637641;2699;-3.38745117187497E-06;10 mA
1848.40455933323;0.305999755859375;539.799998637136;2700;-3.662109375E-06;10 mA
1848.60455933272;0.305938720703125;539.999998636631;2701;-2.86865234375003E-06;10 mA
1848.80455933222;0.30584716796875;540.199998636126;2702;-3.11279296874994E-06;10 mA
