Time (s);WE(1).Potential (V);Corrected time (s);Index;WE(1).Current (A);Current range
440.237229888508;0.69549560546875;34.1999999136533;172;-4.730224609375E-06;10 mA
440.437229888003;0.69488525390625;34.3999999131483;173;-4.63867187499994E-06;10 mA
440.637229887498;0.69427490234375;34.5999999126434;174;-4.63867187499994E-06;10 mA
440.837229886993;0.69366455078125;34.7999999121384;175;-4.69970703125003E-06;10 mA
441.037229886488;0.693359375;34.9999999116335;176;-4.91333007812497E-06;10 mA
441.237229885983;0.6927490234375;35.1999999111285;177;-5.12695312500006E-06;10 mA
441.437229885478;0.692138671875;35.3999999106236;178;-5.06591796874997E-06;10 mA
441.637229884973;0.6915283203125;35.5999999101186;179;-4.85229492187503E-06;10 mA
441.837229884468;0.69122314453125;35.7999999096137;180;-4.76074218749997E-06;10 mA
442.037229883963;0.69061279296875;35.9999999091087;181;-5.00488281250003E-06;10 mA
442.237229883458;0.69000244140625;36.1999999086038;182;-4.91333007812497E-06;10 mA
442.437229882953;0.689697265625;36.3999999080988;183;-4.91333007812497E-06;10 mA
442.637229882448;0.6890869140625;36.5999999075939;184;-4.76074218749997E-06;10 mA
442.837229881943;0.6884765625;36.7999999070889;185;-4.97436523437506E-06;10 mA
443.037229881439;0.6878662109375;36.999999906584;186;-5.12695312500006E-06;10 mA
443.237229880934;0.68756103515625;37.199999906079;187;-4.57763671875E-06;10 mA
443.437229880429;0.68695068359375;37.3999999055741;188;-4.33349609374994E-06;10 mA
443.637229879924;0.68634033203125;37.5999999050691;189;-5.00488281250003E-06;10 mA
443.837229879419;0.68603515625;37.7999999045642;190;-5.00488281250003E-06;10 mA
444.037229878914;0.6854248046875;37.9999999040592;191;-5.00488281250003E-06;10 mA
444.237229878409;0.684814453125;38.1999999035543;192;-4.33349609374994E-06;10 mA
444.437229877904;0.68450927734375;38.3999999030493;193;-4.69970703125003E-06;10 mA
444.637229877399;0.68389892578125;38.5999999025444;194;-5.18798828125E-06;10 mA
444.837229876894;0.68328857421875;38.7999999020394;195;-4.730224609375E-06;10 mA
445.037229876389;0.6829833984375;38.9999999015345;196;-4.82177734375006E-06;10 mA
445.237229875884;0.682373046875;39.1999999010295;197;-4.91333007812497E-06;10 mA
445.437229875379;0.6817626953125;39.3999999005246;198;-4.82177734375006E-06;10 mA
445.637229874874;0.68145751953125;39.5999999000196;199;-5.09643554687494E-06;10 mA
445.837229874369;0.68084716796875;39.7999998995147;200;-4.66918945312506E-06;10 mA
446.037229873864;0.68023681640625;39.9999998990097;201;-5.18798828125E-06;10 mA
446.237229873359;0.679931640625;40.1999998985048;202;-4.8828125E-06;10 mA
446.437229872854;0.6793212890625;40.3999998979998;203;-5.12695312500006E-06;10 mA
446.637229872349;0.6787109375;40.5999998974949;204;-4.33349609374994E-06;10 mA
446.837229871844;0.67840576171875;40.7999998969899;205;-4.97436523437506E-06;10 mA
447.037229871339;0.67779541015625;40.999999896485;206;-4.8828125E-06;10 mA
447.237229870835;0.677490234375;41.19999989598;207;-4.69970703125003E-06;10 mA
447.43722987033;0.6768798828125;41.399999895475;208;-4.94384765624994E-06;10 mA
447.637229869825;0.67626953125;41.5999998949701;209;-4.69970703125003E-06;10 mA
447.83722986932;0.67596435546875;41.7999998944651;210;-4.730224609375E-06;10 mA
448.037229868815;0.67535400390625;41.9999998939602;211;-5.035400390625E-06;10 mA
448.23722986831;0.67474365234375;42.1999998934552;212;-5.00488281250003E-06;10 mA
448.437229867805;0.6744384765625;42.3999998929503;213;-4.8828125E-06;10 mA
448.6372298673;0.673828125;42.5999998924453;214;-4.97436523437506E-06;10 mA
448.837229866795;0.67352294921875;42.7999998919404;215;-4.94384765624994E-06;10 mA
449.03722986629;0.67291259765625;42.9999998914354;216;-4.69970703125003E-06;10 mA
449.237229865785;0.67230224609375;43.1999998909305;217;-4.94384765624994E-06;10 mA
449.43722986528;0.6719970703125;43.3999998904255;218;-4.76074218749997E-06;10 mA
449.637229864775;0.67138671875;43.5999998899206;219;-4.91333007812497E-06;10 mA
449.83722986427;0.67108154296875;43.7999998894156;220;-4.66918945312506E-06;10 mA
450.037229863765;0.67047119140625;43.9999998889107;221;-4.94384765624994E-06;10 mA
450.23722986326;0.66986083984375;44.1999998884057;222;-4.60815429687497E-06;10 mA
450.437229862755;0.6695556640625;44.3999998879008;223;-4.57763671875E-06;10 mA
450.63722986225;0.6689453125;44.5999998873958;224;-4.69970703125003E-06;10 mA
450.837229861745;0.66864013671875;44.7999998868909;225;-4.85229492187503E-06;10 mA
