Time (s);WE(1).Potential (V);Corrected time (s);Index;WE(1).Current (A)
1364.79642555422;0.218475341796875;427.599998920414;2139;-2.31933593749997E-06
1364.99642555372;0.2183837890625;427.799998919909;2140;-5.4931640625E-06
1365.19642555321;0.218292236328125;427.999998919404;2141;-3.02124023437503E-06
1365.39642555271;0.218170166015625;428.199998918899;2142;-4.08935546875003E-06
1365.5964255522;0.21807861328125;428.399998918394;2143;-5.46264648437503E-06
1365.7964255517;0.217987060546875;428.599998917889;2144;-5.40161132812494E-06
1365.99642555119;0.2178955078125;428.799998917384;2145;-5.00488281250003E-06
1366.19642555069;0.217803955078125;428.999998916879;2146;-2.07519531250006E-06
1366.39642555018;0.21771240234375;429.199998916374;2147;-2.99072265625006E-06
1366.59642554968;0.217620849609375;429.399998915869;2148;-5.18798828125E-06
1366.79642554917;0.217559814453125;429.599998915364;2149;-4.48608398437494E-06
1366.99642554867;0.217437744140625;429.799998914859;2150;-4.66918945312506E-06
1367.19642554816;0.21734619140625;429.999998914354;2151;-2.62451171874997E-06
1367.39642554766;0.21722412109375;430.199998913849;2152;-4.94384765624994E-06
1367.59642554715;0.21710205078125;430.399998913344;2153;-2.68554687500006E-06
1367.79642554665;0.217010498046875;430.599998912839;2154;-3.47900390625003E-06
1367.99642554614;0.2169189453125;430.799998912334;2155;-1.86157226562497E-06
1368.19642554564;0.216827392578125;430.999998911829;2156;-4.79125976562494E-06
1368.39642554513;0.216705322265625;431.199998911325;2157;-2.99072265625006E-06
1368.59642554463;0.216644287109375;431.39999891082;2158;-1.80053710937503E-06
1368.79642554412;0.216552734375;431.599998910315;2159;-2.288818359375E-06
1368.99642554362;0.216461181640625;431.79999890981;2160;-2.34985351562494E-06
1369.19642554311;0.21630859375;431.999998909305;2161;-2.44140625E-06
1369.39642554261;0.21624755859375;432.1999989088;2162;-5.31005859375003E-06
1369.5964255421;0.216156005859375;432.399998908295;2163;-3.509521484375E-06
1369.7964255416;0.216033935546875;432.59999890779;2164;-2.13623046875E-06
1369.99642554109;0.2159423828125;432.799998907285;2165;-1.95312500000003E-06
1370.19642554059;0.215850830078125;432.99999890678;2166;-1.64794921875003E-06
1370.39642554008;0.215728759765625;433.199998906275;2167;-2.56347656250003E-06
1370.59642553958;0.21563720703125;433.39999890577;2168;-5.61523437500003E-06
1370.79642553907;0.215545654296875;433.599998905265;2169;-4.85229492187503E-06
1370.99642553857;0.215423583984375;433.79999890476;2170;-5.67626953124997E-06
1371.19642553806;0.21533203125;433.999998904255;2171;-3.60107421875006E-06
1371.39642553756;0.215240478515625;434.19999890375;2172;-1.73950195312494E-06
1371.59642553705;0.21514892578125;434.399998903245;2173;-5.92041015625003E-06
1371.79642553655;0.21502685546875;434.59999890274;2174;-1.34277343750003E-06
1371.99642553604;0.21490478515625;434.799998902235;2175;-4.85229492187503E-06
1372.19642553554;0.214813232421875;434.99999890173;2176;-5.88989257812506E-06
1372.39642553503;0.2147216796875;435.199998901226;2177;-1.95312500000003E-06
1372.59642553453;0.214599609375;435.399998900721;2178;-5.92041015625003E-06
1372.79642553402;0.214508056640625;435.599998900216;2179;-6.13403320312497E-06
1372.99642553352;0.214385986328125;435.799998899711;2180;-3.35693359375E-06
1373.19642553301;0.214263916015625;435.999998899206;2181;-3.44848632812506E-06
1373.39642553251;0.214202880859375;436.199998898701;2182;-2.80761718749994E-06
1373.596425532;0.214080810546875;436.399998898196;2183;-1.25122070312497E-06
1373.7964255315;0.213958740234375;436.599998897691;2184;-5.98144531249997E-06
1373.99642553099;0.2138671875;436.799998897186;2185;-5.31005859375003E-06
1374.19642553049;0.2137451171875;436.999998896681;2186;-2.99072265625006E-06
1374.39642552998;0.213653564453125;437.199998896176;2187;-5.82885742187497E-06
1374.59642552948;0.21356201171875;437.399998895671;2188;-2.19726562499994E-06
1374.79642552897;0.21343994140625;437.599998895166;2189;-2.71606445312503E-06
1374.99642552847;0.21337890625;437.799998894661;2190;-2.92968749999997E-06
1375.19642552796;0.213287353515625;437.999998894156;2191;-3.26538085937494E-06
1375.39642552746;0.21319580078125;438.199998893651;2192;-3.84521484374997E-06
1375.59642552695;0.213104248046875;438.399998893146;2193;-2.38037109375006E-06
1375.79642552645;0.2130126953125;438.599998892641;2194;-2.13623046875E-06
1375.99642552594;0.212890625;438.799998892136;2195;-2.99072265625006E-06
1376.19642552544;0.212799072265625;438.999998891631;2196;-2.593994140625E-06
1376.39642552493;0.212677001953125;439.199998891126;2197;-2.07519531250006E-06
1376.59642552443;0.212554931640625;439.399998890622;2198;-4.57763671875E-06
1376.79642552392;0.21246337890625;439.599998890117;2199;-4.05883789062506E-06
1376.99642552342;0.21234130859375;439.799998889612;2200;-2.96020507812494E-06
1377.19642552291;0.212249755859375;439.999998889107;2201;-2.68554687500006E-06
1377.39642552241;0.212158203125;440.199998888602;2202;-3.90625000000006E-06
1377.5964255219;0.21209716796875;440.399998888097;2203;-4.39453125000003E-06
1377.7964255214;0.212005615234375;440.599998887592;2204;-3.47900390625003E-06
1377.99642552089;0.211883544921875;440.799998887087;2205;-4.51660156250006E-06
1378.19642552039;0.2117919921875;440.999998886582;2206;-2.10571289062503E-06
1378.39642551988;0.211700439453125;441.199998886077;2207;-3.08227539062497E-06
1378.59642551938;0.21160888671875;441.399998885572;2208;-2.288818359375E-06
1378.79642551887;0.2115478515625;441.599998885067;2209;-3.60107421875006E-06
1378.99642551837;0.211456298828125;441.799998884562;2210;-3.93676757812503E-06
1379.19642551786;0.211334228515625;441.999998884057;2211;-4.48608398437494E-06
1379.39642551736;0.21124267578125;442.199998883552;2212;-4.48608398437494E-06
1379.59642551685;0.21112060546875;442.399998883047;2213;-5.00488281250003E-06
1379.79642551635;0.211029052734375;442.599998882542;2214;-3.75366210937506E-06
1379.99642551584;0.2109375;442.799998882037;2215;-3.99780273437497E-06
1380.19642551534;0.210845947265625;442.999998881532;2216;-4.63867187499994E-06
1380.39642551483;0.210723876953125;443.199998881027;2217;-4.85229492187503E-06
1380.59642551433;0.21063232421875;443.399998880523;2218;-3.38745117187497E-06
1380.79642551382;0.210540771484375;443.599998880018;2219;-2.77709960937497E-06
1380.99642551332;0.210418701171875;443.799998879513;2220;-4.69970703125003E-06
1381.19642551281;0.2103271484375;443.999998879008;2221;-4.02832031249994E-06
1381.39642551231;0.210235595703125;444.199998878503;2222;-2.83813476562506E-06
1381.5964255118;0.210113525390625;444.399998877998;2223;-3.54003906249997E-06
1381.7964255113;0.21002197265625;444.599998877493;2224;-2.68554687500006E-06
1381.99642551079;0.209930419921875;444.799998876988;2225;-2.13623046875E-06
1382.19642551029;0.209808349609375;444.999998876483;2226;-2.13623046875E-06
1382.39642550978;0.209686279296875;445.199998875978;2227;-2.16674804687497E-06
1382.59642550928;0.2095947265625;445.399998875473;2228;-3.11279296874994E-06
1382.79642550877;0.209503173828125;445.599998874968;2229;-3.69262695312497E-06
1382.99642550827;0.20941162109375;445.799998874463;2230;-3.08227539062497E-06
1383.19642550776;0.20928955078125;445.999998873958;2231;-2.22778320312506E-06
1383.39642550726;0.209197998046875;446.199998873453;2232;-3.11279296874994E-06
1383.59642550675;0.2091064453125;446.399998872948;2233;-3.96728515625E-06
1383.79642550625;0.209014892578125;446.599998872443;2234;-3.662109375E-06
1383.99642550574;0.20892333984375;446.799998871938;2235;-2.83813476562506E-06
1384.19642550524;0.208831787109375;446.999998871433;2236;-4.57763671875E-06
1384.39642550473;0.208740234375;447.199998870928;2237;-5.035400390625E-06
1384.59642550423;0.2086181640625;447.399998870423;2238;-2.71606445312503E-06
1384.79642550373;0.20849609375;447.599998869919;2239;-3.662109375E-06
1384.99642550322;0.208404541015625;447.799998869414;2240;-2.47192382812497E-06
1385.19642550272;0.208282470703125;447.999998868909;2241;-3.17382812500003E-06
1385.39642550221;0.20819091796875;448.199998868404;2242;-4.15039062499997E-06
